"state","surveyResult","restaurants__name","restaurants__image_url","restaurants__url","restaurants__rating","restaurants__location__address1","restaurants__location__address2","restaurants__location__address3","restaurants__location__city","restaurants__location__zip_code","restaurants__location__country","restaurants__location__state","restaurants__location__display_address__001","restaurants__location__display_address__002","restaurants__location__display_address__003"
"","","Papa Urb's Grill - Tracy","https://s3-media2.fl.yelpcdn.com/bphoto/efy6_QdVcuiYyK3sTv1F8A/o.jpg","https://www.yelp.com/biz/papa-urbs-grill-tracy-tracy?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","549 W Clover Rd","null","","Tracy","95376","US","CA","549 W Clover Rd","Tracy, CA 95376",""
"","","Mazaa Kabob House","https://s3-media1.fl.yelpcdn.com/bphoto/FH6OXBpPgYQ8fWypv3x-nA/o.jpg","https://www.yelp.com/biz/mazaa-kabob-house-tracy?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","5.0","2745 Naglee Rd","null","","Tracy","95304","US","CA","2745 Naglee Rd","Tracy, CA 95304",""
"","","Manny's California Fresh Cafe","https://s3-media2.fl.yelpcdn.com/bphoto/vZzH-fLWyV_h6DhvgDRZkg/o.jpg","https://www.yelp.com/biz/mannys-california-fresh-cafe-stockton?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1612 Pacific Ave","","","Stockton","95204","US","CA","1612 Pacific Ave","Stockton, CA 95204",""
"Nevada","Henderson","Hash House A Go Go","https://s3-media4.fl.yelpcdn.com/bphoto/C6i4uZ7w3_Ownmn1CCgfCQ/o.jpg","https://www.yelp.com/biz/hash-house-a-go-go-las-vegas-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3535 Las Vegas Blvd","","","Las Vegas","89109","US","NV","3535 Las Vegas Blvd","Las Vegas, NV 89109",""
"","","Earl of Sandwich","https://s3-media4.fl.yelpcdn.com/bphoto/z444WzW6t2Ve1vSPelEvug/o.jpg","https://www.yelp.com/biz/earl-of-sandwich-las-vegas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3667 Las Vegas Blvd S","","","Las Vegas","89109","US","NV","3667 Las Vegas Blvd S","Las Vegas, NV 89109",""
"","","The Buffet","https://s3-media3.fl.yelpcdn.com/bphoto/8PmR-ErFmBXDeF7o-GO2Mg/o.jpg","https://www.yelp.com/biz/the-buffet-las-vegas-6?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","3131 Las Vegas Blvd S","","","Las Vegas","89109","US","NV","3131 Las Vegas Blvd S","Las Vegas, NV 89109",""
"","","Bouchon","https://s3-media2.fl.yelpcdn.com/bphoto/PoRQoUSQ4r31OCfOC36RpQ/o.jpg","https://www.yelp.com/biz/bouchon-las-vegas-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3355 Las Vegas Blvd S","Venezia Tower, 10th floor","","Las Vegas","89109","US","NV","3355 Las Vegas Blvd S","Venezia Tower, 10th floor","Las Vegas, NV 89109"
"","","Yardbird Southern Table & Bar","https://s3-media2.fl.yelpcdn.com/bphoto/LvAbNDFiFpAL_smf1lUM-g/o.jpg","https://www.yelp.com/biz/yardbird-southern-table-and-bar-las-vegas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3355 Las Vegas Blvd S","","","Las Vegas","89109","US","NV","3355 Las Vegas Blvd S","Las Vegas, NV 89109",""
"Minnesota","St. Paul","Hell's Kitchen","https://s3-media3.fl.yelpcdn.com/bphoto/etXrQPdvDwrYRXOvoTyoEQ/o.jpg","https://www.yelp.com/biz/hells-kitchen-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","80 S 9th St","null","","Minneapolis","55402","US","MN","80 S 9th St","Minneapolis, MN 55402",""
"","","Butcher & The Boar","https://s3-media3.fl.yelpcdn.com/bphoto/GTmVbKU42y1BhVVwtl43dw/o.jpg","https://www.yelp.com/biz/butcher-and-the-boar-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1121 Hennepin Ave","","","Minneapolis","55403","US","MN","1121 Hennepin Ave","Minneapolis, MN 55403",""
"","","Matt's Bar","https://s3-media1.fl.yelpcdn.com/bphoto/aCFcx3sWq04WMVQ8g5M3VA/o.jpg","https://www.yelp.com/biz/matts-bar-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3500 Cedar Ave S","","","Minneapolis","55407","US","MN","3500 Cedar Ave S","Minneapolis, MN 55407",""
"","","Bar La Grassa","https://s3-media4.fl.yelpcdn.com/bphoto/tYMBjb1poQpuGPv88kDfsA/o.jpg","https://www.yelp.com/biz/bar-la-grassa-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","800 Washington Ave N","","","Minneapolis","55401","US","MN","800 Washington Ave N","Minneapolis, MN 55401",""
"","","112 Eatery","https://s3-media2.fl.yelpcdn.com/bphoto/6oZdXEF7GovvyyJJVNpIVw/o.jpg","https://www.yelp.com/biz/112-eatery-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","112 N 3rd St","null","","Minneapolis","55401","US","MN","112 N 3rd St","Minneapolis, MN 55401",""
"Missouri","St. Louis","Pappy's Smokehouse","https://s3-media3.fl.yelpcdn.com/bphoto/jlH_P8J1QcdRM-xX4Haq4g/o.jpg","https://www.yelp.com/biz/pappys-smokehouse-saint-louis-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3106 Olive St","","","Saint Louis","63103","US","MO","3106 Olive St","Saint Louis, MO 63103",""
"","","Rooster","https://s3-media2.fl.yelpcdn.com/bphoto/-cn0oO_ncbqnU4aHpR8-9Q/o.jpg","https://www.yelp.com/biz/rooster-saint-louis-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1104 Locust St","","","Saint Louis","63101","US","MO","1104 Locust St","Saint Louis, MO 63101",""
"","","The Shaved Duck","https://s3-media1.fl.yelpcdn.com/bphoto/JMIDXDpqcZ2FWBWnnM7HaQ/o.jpg","https://www.yelp.com/biz/the-shaved-duck-saint-louis-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2900 Virginia Ave","","","Saint Louis","63118","US","MO","2900 Virginia Ave","Saint Louis, MO 63118",""
"","","Broadway Oyster Bar","https://s3-media3.fl.yelpcdn.com/bphoto/Wz45FiO9MxLb3Jj3QFjA9Q/o.jpg","https://www.yelp.com/biz/broadway-oyster-bar-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","736 S Broadway","","","Saint Louis","63102","US","MO","736 S Broadway","Saint Louis, MO 63102",""
"","","Baileys' Range","https://s3-media2.fl.yelpcdn.com/bphoto/kFtDtYcqI-01rT5SBD9ONw/o.jpg","https://www.yelp.com/biz/baileys-range-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","920 Olive St","","","Saint Louis","63101","US","MO","920 Olive St","Saint Louis, MO 63101",""
"Pennsylvania","Pittsburgh","Meat & Potatoes","https://s3-media1.fl.yelpcdn.com/bphoto/aRn3Aqh5H60fM0MEQc-pzA/o.jpg","https://www.yelp.com/biz/meat-and-potatoes-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","649 Penn Ave","","","Pittsburgh","15222","US","PA","649 Penn Ave","Pittsburgh, PA 15222",""
"","","Gaucho Parrilla Argentina","https://s3-media1.fl.yelpcdn.com/bphoto/0woHq0-scWyfG5HlB05AHw/o.jpg","https://www.yelp.com/biz/gaucho-parrilla-argentina-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1601 Penn Ave","","","Pittsburgh","15222","US","PA","1601 Penn Ave","Pittsburgh, PA 15222",""
"","","Primanti Bros","https://s3-media3.fl.yelpcdn.com/bphoto/yJFyasqiMTbvwNGYCJC7mA/o.jpg","https://www.yelp.com/biz/primanti-bros-pittsburgh-15?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","46 18th St","","","Pittsburgh","15222","US","PA","46 18th St","Pittsburgh, PA 15222",""
"","","täkō","https://s3-media3.fl.yelpcdn.com/bphoto/iFZ6gvJTpujYtxrYEhO9Mg/o.jpg","https://www.yelp.com/biz/t%C3%A4k%C5%8D-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","214 6th St","","","Pittsburgh","15222","US","PA","214 6th St","Pittsburgh, PA 15222",""
"","","Noodlehead","https://s3-media2.fl.yelpcdn.com/bphoto/8YXmWMs0owHDyID0DFJnww/o.jpg","https://www.yelp.com/biz/noodlehead-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","242 S Highland Ave","","","Pittsburgh","15206","US","PA","242 S Highland Ave","Pittsburgh, PA 15206",""
"Ohio","Cincinnati","The Eagle","https://s3-media4.fl.yelpcdn.com/bphoto/SiqDepiPaSGSWbwprqk5GA/o.jpg","https://www.yelp.com/biz/the-eagle-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1342 Vine St","","","Cincinnati","45202","US","OH","1342 Vine St","Cincinnati, OH 45202",""
"","","Eli's BBQ","https://s3-media4.fl.yelpcdn.com/bphoto/pAntL68tdeqamILOA0rsAg/o.jpg","https://www.yelp.com/biz/elis-bbq-cincinnati-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3313 Riverside Dr","","","Cincinnati","45226","US","OH","3313 Riverside Dr","Cincinnati, OH 45226",""
"","","Bakersfield","https://s3-media1.fl.yelpcdn.com/bphoto/qVRwu4L7yEH5uNrq_bT9Bg/o.jpg","https://www.yelp.com/biz/bakersfield-cincinnati-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1213 Vine St","null","","Cincinnati","45202","US","OH","1213 Vine St","Cincinnati, OH 45202",""
"","","Nada","https://s3-media4.fl.yelpcdn.com/bphoto/xbAG_wBXyOz0sbL6zkkWcQ/o.jpg","https://www.yelp.com/biz/nada-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","600 Walnut St","","","Cincinnati","45202","US","OH","600 Walnut St","Cincinnati, OH 45202",""
"","","Maplewood Kitchen and Bar","https://s3-media4.fl.yelpcdn.com/bphoto/n13VHPr8xffa9Wl64k-p6w/o.jpg","https://www.yelp.com/biz/maplewood-kitchen-and-bar-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","525 Race St","","null","Cincinnati","45202","US","OH","525 Race St","Cincinnati, OH 45202",""
"Alaska","Anchorage","Moose's Tooth","https://s3-media2.fl.yelpcdn.com/bphoto/jNBvG8h9HAFdEi04YggH0Q/o.jpg","https://www.yelp.com/biz/mooses-tooth-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3300 Old Seward Hwy","","","Anchorage","99503","US","AK","3300 Old Seward Hwy","Anchorage, AK 99503",""
"","","Glacier BrewHouse","https://s3-media3.fl.yelpcdn.com/bphoto/NHugIq33r95JosTZo1Fu8w/o.jpg","https://www.yelp.com/biz/glacier-brewhouse-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","737 W 5th Ave","Ste 110","","Anchorage","99501","US","AK","737 W 5th Ave","Ste 110","Anchorage, AK 99501"
"","","Snow City Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/sOQAcYN3xsVVyDwGqDpl_Q/o.jpg","https://www.yelp.com/biz/snow-surveyResult-cafe-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","1034 W 4th Ave","","","Anchorage","99501","US","AK","1034 W 4th Ave","Anchorage, AK 99501",""
"","","Humpy's Great Alaskan Alehouse","https://s3-media3.fl.yelpcdn.com/bphoto/Ws9FXLDoYm6cwJGCY-XwSg/o.jpg","https://www.yelp.com/biz/humpys-great-alaskan-alehouse-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","610 W 6th Ave","","","Anchorage","99501","US","AK","610 W 6th Ave","Anchorage, AK 99501",""
"","","Simon & Seafort's Saloon & Grill","https://s3-media3.fl.yelpcdn.com/bphoto/qC5UXXscq1aaSsccQEvHGg/o.jpg","https://www.yelp.com/biz/simon-and-seaforts-saloon-and-grill-anchorage-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","420 L St","","","Anchorage","99501","US","AK","420 L St","Anchorage, AK 99501",""
"Texas","Plano","Whiskey Cake","https://s3-media4.fl.yelpcdn.com/bphoto/bVH7248P7UAPzuJRI71vlg/o.jpg","https://www.yelp.com/biz/whiskey-cake-plano?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3601 Dallas Pkwy","","","Plano","75093","US","TX","3601 Dallas Pkwy","Plano, TX 75093",""
"","","Kenny's Wood Fired Grill","https://s3-media4.fl.yelpcdn.com/bphoto/xyRh1mjgBepfSNab-541SQ/o.jpg","https://www.yelp.com/biz/kennys-wood-fired-grill-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","5000 Belt Line Rd","Ste 775","","Dallas","75254","US","TX","5000 Belt Line Rd","Ste 775","Dallas, TX 75254"
"","","Ida Claire","https://s3-media1.fl.yelpcdn.com/bphoto/m88EWxrYj1prCiB-2ABkMA/o.jpg","https://www.yelp.com/biz/ida-claire-addison?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","5001 Belt Line Rd","","","Addison","75254","US","TX","5001 Belt Line Rd","Addison, TX 75254",""
"","","Maple Leaf Diner","https://s3-media2.fl.yelpcdn.com/bphoto/ZG7N9KRgoEBBq6XemryinA/o.jpg","https://www.yelp.com/biz/maple-leaf-diner-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","12817 Preston Rd","Ste 129","","Dallas","75230","US","TX","12817 Preston Rd","Ste 129","Dallas, TX 75230"
"","","Gen Korean BBQ House","https://s3-media3.fl.yelpcdn.com/bphoto/5yyPjrvsJ07MIBcBnlpxHA/o.jpg","https://www.yelp.com/biz/gen-korean-bbq-house-carrollton?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","2540 Old Denton Rd","Ste 134","null","Carrollton","75006","US","TX","2540 Old Denton Rd","Ste 134","Carrollton, TX 75006"
"Florida","Orlando","Café Tu Tu Tango","https://s3-media1.fl.yelpcdn.com/bphoto/ILhe6m2bqyEPeGtCZ_Qvhw/o.jpg","https://www.yelp.com/biz/caf%C3%A9-tu-tu-tango-orlando-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","8625 International Dr","","","Orlando","32819","US","FL","8625 International Dr","Orlando, FL 32819",""
"","","Hash House A Go Go","https://s3-media2.fl.yelpcdn.com/bphoto/9NghSt6WZSTOOcWbjNvupA/o.jpg","https://www.yelp.com/biz/hash-house-a-go-go-orlando?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","5350 International Dr","","","Orlando","32819","US","FL","5350 International Dr","Orlando, FL 32819",""
"","","The Cowfish Sushi Burger Bar","https://s3-media2.fl.yelpcdn.com/bphoto/8v_KPc1zD4mlunfw0v4eow/o.jpg","https://www.yelp.com/biz/the-cowfish-sushi-burger-bar-orlando?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","Universal Citywalk - Orlando","6000 Universal Blvd","","Orlando","32819","US","FL","Universal Citywalk - Orlando","6000 Universal Blvd","Orlando, FL 32819"
"","","Hawkers Asian Street Fare","https://s3-media1.fl.yelpcdn.com/bphoto/jPEL-0rgJMuxi2AJxjbLIw/o.jpg","https://www.yelp.com/biz/hawkers-asian-street-fare-orlando?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","1103 Mills Ave N","","","Orlando","32803","US","FL","1103 Mills Ave N","Orlando, FL 32803",""
"","","Morimoto Asia","https://s3-media1.fl.yelpcdn.com/bphoto/Y2GRPkERNw9XUrvF4ywmNQ/o.jpg","https://www.yelp.com/biz/morimoto-asia-lake-buena-vista?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1600 E Buena Vista Dr","","","Lake Buena Vista","32830","US","FL","1600 E Buena Vista Dr","Lake Buena Vista, FL 32830",""
"North Carolina","Greensboro","Hops Burger Bar","https://s3-media2.fl.yelpcdn.com/bphoto/XJk6vnfm4clDTpyhg0fjIw/o.jpg","https://www.yelp.com/biz/hops-burger-bar-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2419 Spring Garden St","","","Greensboro","27403","US","NC","2419 Spring Garden St","Greensboro, NC 27403",""
"","","Crafted - The Art of the Taco","https://s3-media4.fl.yelpcdn.com/bphoto/JASwdKgHB389P3qaqIngfg/o.jpg","https://www.yelp.com/biz/crafted-the-art-of-the-taco-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","219-A S Elm St","","","Greensboro","27401","US","NC","219-A S Elm St","Greensboro, NC 27401",""
"","","Scrambled Southern Diner","https://s3-media3.fl.yelpcdn.com/bphoto/nQZqqS6vzfpiZRfOVq2o2A/o.jpg","https://www.yelp.com/biz/scrambled-southern-diner-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","2417 Spring Garden St","null","","Greensboro","27403","US","NC","2417 Spring Garden St","Greensboro, NC 27403",""
"","","Dame's Chicken & Waffles","https://s3-media4.fl.yelpcdn.com/bphoto/1JIZqyWi3BRoSMPd2wd1aw/o.jpg","https://www.yelp.com/biz/dames-chicken-and-waffles-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","301 Martin Luther King Jr Dr","","","Greensboro","27406","US","NC","301 Martin Luther King Jr Dr","Greensboro, NC 27406",""
"","","Darryl's Wood Fired Grill","https://s3-media1.fl.yelpcdn.com/bphoto/cLY4mDJNmHNcHcc0On6eqQ/o.jpg","https://www.yelp.com/biz/darryls-wood-fired-grill-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3300 Gate City Blvd","","","Greensboro","27407","US","NC","3300 Gate City Blvd","Greensboro, NC 27407",""
"Nebraska","Lincoln","LeadBelly","https://s3-media3.fl.yelpcdn.com/bphoto/z6ZbV8NCV3ePdEKBSTacsg/o.jpg","https://www.yelp.com/biz/leadbelly-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","301 N 8th St","","","Lincoln","68508","US","NE","301 N 8th St","Lincoln, NE 68508",""
"","","Honest Abe's Burgers and Freedom","https://s3-media3.fl.yelpcdn.com/bphoto/C53LskZ1jOyibsyypA1Pnw/o.jpg","https://www.yelp.com/biz/honest-abes-burgers-and-freedom-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","840 N 70th St","","","Lincoln","68505","US","NE","840 N 70th St","Lincoln, NE 68505",""
"","","Lazlo's In the Haymarket","https://s3-media2.fl.yelpcdn.com/bphoto/OwBp1KghZ93VnmTrmMRypQ/o.jpg","https://www.yelp.com/biz/lazlos-in-the-haymarket-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","210 N 7th St","","","Lincoln","68508","US","NE","210 N 7th St","Lincoln, NE 68508",""
"","","Blue Sushi Sake Grill","https://s3-media3.fl.yelpcdn.com/bphoto/x_iVK_kdcFoe2s77sDDUkw/o.jpg","https://www.yelp.com/biz/blue-sushi-sake-grill-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","808 R St","Ste 200","","Lincoln","68508","US","NE","808 R St","Ste 200","Lincoln, NE 68508"
"","","Banhwich Cafe","https://s3-media2.fl.yelpcdn.com/bphoto/emQ3-pQSSSJqiE-w-Orb6A/o.jpg","https://www.yelp.com/biz/banhwich-cafe-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","940 N 26th St","Ste 201","","Lincoln","68503","US","NE","940 N 26th St","Ste 201","Lincoln, NE 68503"
"California","Irvine","Mama D's Italian Kitchen","https://s3-media2.fl.yelpcdn.com/bphoto/g7-s-yTJif8AuUYCmr7Img/o.jpg","https://www.yelp.com/biz/mama-ds-italian-kitchen-newport-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","3012 Newport Blvd","","","Newport Beach","92663","US","CA","3012 Newport Blvd","Newport Beach, CA 92663",""
"","","Cream Pan","https://s3-media3.fl.yelpcdn.com/bphoto/J_Z_rqJ5j2GGbcaBcJCGWQ/o.jpg","https://www.yelp.com/biz/cream-pan-tustin?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","602 El Camino Real","","","Tustin","92780","US","CA","602 El Camino Real","Tustin, CA 92780",""
"","","Bruxie","https://s3-media1.fl.yelpcdn.com/bphoto/aTYqPKBqffnEl8ZspowImA/o.jpg","https://www.yelp.com/biz/bruxie-orange-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","292 N Glassell St","","","Orange","92866","US","CA","292 N Glassell St","Orange, CA 92866",""
