"state","city","hotels__name","hotels__image_url","hotels__url","hotels__rating","hotels__location__address1","hotels__location__address2","hotels__location__address3","hotels__location__city","hotels__location__zip_code","hotels__location__country","hotels__location__state","hotels__location__display_address__001","hotels__location__display_address__002","hotels__location__display_address__003"
"","","Wynn Las Vegas","https://s3-media3.fl.yelpcdn.com/bphoto/MmsXDPpkKmsWZQ_bzZAuKQ/o.jpg","https://www.yelp.com/biz/wynn-las-vegas-las-vegas-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","3131 Las Vegas Blvd S","","","Las Vegas","89109","US","NV","3131 Las Vegas Blvd S","Las Vegas, NV 89109",""
"Minnesota","St. Paul","W Minneapolis - The Foshay","https://s3-media2.fl.yelpcdn.com/bphoto/srr0EEiDbgsJ12zlvNhBbg/o.jpg","https://www.yelp.com/biz/w-minneapolis-the-foshay-minneapolis-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","821 Marquette Ave","","","Minneapolis","55402","US","MN","821 Marquette Ave","Minneapolis, MN 55402",""
"","","Hilton Minneapolis","https://s3-media2.fl.yelpcdn.com/bphoto/bpS53lzmtuyI9mdhsRY3kg/o.jpg","https://www.yelp.com/biz/hilton-minneapolis-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","1001 Marquette Ave S","","","Minneapolis","55403","US","MN","1001 Marquette Ave S","Minneapolis, MN 55403",""
"","","Hyatt Regency Minneapolis","https://s3-media2.fl.yelpcdn.com/bphoto/A2cdab04ucxozqp_6yewTA/o.jpg","https://www.yelp.com/biz/hyatt-regency-minneapolis-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1300 Nicollet Mall","","","Minneapolis","55403","US","MN","1300 Nicollet Mall","Minneapolis, MN 55403",""
"","","The Hotel Minneapolis, Autograph Collection","https://s3-media3.fl.yelpcdn.com/bphoto/6IpUzMFLZesjH24NQOSuNQ/o.jpg","https://www.yelp.com/biz/the-hotel-minneapolis-autograph-collection-minneapolis-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","215 4th St S","","","Minneapolis","55401","US","MN","215 4th St S","Minneapolis, MN 55401",""
"","","Nicollet Island Inn","https://s3-media4.fl.yelpcdn.com/bphoto/u15UZnY7DrRXqrQ12kBTfQ/o.jpg","https://www.yelp.com/biz/nicollet-island-inn-minneapolis-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","95 Merriam St","","","Minneapolis","55401","US","MN","95 Merriam St","Minneapolis, MN 55401",""
"Missouri","St. Louis","Hyatt Regency","https://s3-media2.fl.yelpcdn.com/bphoto/bPXG_ecWcJEST6rZPRfsYw/o.jpg","https://www.yelp.com/biz/hyatt-regency-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","315 Chestnut St","","","Saint Louis","63102","US","MO","315 Chestnut St","Saint Louis, MO 63102",""
"","","Lumiere Place Casino & Hotels","https://s3-media2.fl.yelpcdn.com/bphoto/Xo4K7cWXlgw7_kJ3drnzEg/o.jpg","https://www.yelp.com/biz/lumiere-place-casino-and-hotels-st-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","999 N 2nd St","","","St. Louis","63102","US","MO","999 N 2nd St","St. Louis, MO 63102",""
"","","Hilton St. Louis at the Ballpark","https://s3-media1.fl.yelpcdn.com/bphoto/Ciiet5K3uP_9S-3_V-K4Aw/o.jpg","https://www.yelp.com/biz/hilton-st-louis-at-the-ballpark-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","1 S Broadway","","","Saint Louis","63102","US","MO","1 S Broadway","Saint Louis, MO 63102",""
"","","Moonrise Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/oA0sUy6WRHBCNQZMY4twjg/o.jpg","https://www.yelp.com/biz/moonrise-hotel-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","6177 Delmar In The Lp","","","Saint Louis","63112","US","MO","6177 Delmar In The Lp","Saint Louis, MO 63112",""
"","","St Louis Union Station Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/-ZPjFMxFzUgVAnDO8EOIsQ/o.jpg","https://www.yelp.com/biz/st-louis-union-station-hotel-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1820 Market St","","","Saint Louis","63103","US","MO","1820 Market St","Saint Louis, MO 63103",""
"Pennsylvania","Pittsburgh","Wyndham Grand Pittsburgh Downtown","https://s3-media3.fl.yelpcdn.com/bphoto/Aq9gO5drBwxdIQjlRp3ziw/o.jpg","https://www.yelp.com/biz/wyndham-grand-pittsburgh-downtown-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","600 Commonwealth Place","","","Pittsburgh","15222","US","PA","600 Commonwealth Place","Pittsburgh, PA 15222",""
"","","Omni William Penn Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/PJ9aY02eLH6I23AnysdexA/o.jpg","https://www.yelp.com/biz/omni-william-penn-hotel-pittsburgh-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","530 William Penn Pl","","","Pittsburgh","15219","US","PA","530 William Penn Pl","Pittsburgh, PA 15219",""
"","","Sheraton Pittsburgh Hotel at Station Square","https://s3-media1.fl.yelpcdn.com/bphoto/PJWDR_XlNPEli-OEQscXbA/o.jpg","https://www.yelp.com/biz/sheraton-pittsburgh-hotel-at-station-square-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","300 W Station Square Dr","","","Pittsburgh","15219","US","PA","300 W Station Square Dr","Pittsburgh, PA 15219",""
"","","Kimpton Hotel Monaco Pittsburgh","https://s3-media3.fl.yelpcdn.com/bphoto/a7i8-GmMC8LXcoB5dHFDPg/o.jpg","https://www.yelp.com/biz/kimpton-hotel-monaco-pittsburgh-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","620 William Penn Pl","null","","Pittsburgh","15219","US","PA","620 William Penn Pl","Pittsburgh, PA 15219",""
"","","Renaissance Pittsburgh Hotel","https://s3-media2.fl.yelpcdn.com/bphoto/w6CZNAu8ZMmutcD2PHScLw/o.jpg","https://www.yelp.com/biz/renaissance-pittsburgh-hotel-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","107 6th St","","","Pittsburgh","15222","US","PA","107 6th St","Pittsburgh, PA 15222",""
"Ohio","Cincinnati","Millennium Cincinnati","https://s3-media1.fl.yelpcdn.com/bphoto/zbmxAdVkZgALYvzh11bNQg/o.jpg","https://www.yelp.com/biz/millennium-cincinnati-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","150 West Fifth Street","","","Cincinnati","45202","US","OH","150 West Fifth Street","Cincinnati, OH 45202",""
"","","Hilton Cincinnati Netherland Plaza","https://s3-media3.fl.yelpcdn.com/bphoto/QwPQ-AQdD2qoeosl748Z6g/o.jpg","https://www.yelp.com/biz/hilton-cincinnati-netherland-plaza-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","35 W 5th St","","","Cincinnati","45202","US","OH","35 W 5th St","Cincinnati, OH 45202",""
"","","21c Museum Hotel Cincinnati","https://s3-media1.fl.yelpcdn.com/bphoto/BO6w_ITk3UuaLZkITUH3eg/o.jpg","https://www.yelp.com/biz/21c-museum-hotel-cincinnati-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","609 Walnut Street","","","Cincinnati","45202","US","OH","609 Walnut Street","Cincinnati, OH 45202",""
"","","The Cincinnatian Hotel","https://s3-media2.fl.yelpcdn.com/bphoto/H5MN6nrj5IjrlgZtJA1Qwg/o.jpg","https://www.yelp.com/biz/the-cincinnatian-hotel-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","601 Vine St","","","Cincinnati","45202","US","OH","601 Vine St","Cincinnati, OH 45202",""
"","","Hyatt Regency Cincinnati","https://s3-media2.fl.yelpcdn.com/bphoto/XAGOu7QwTY253WV7W1sgYg/o.jpg","https://www.yelp.com/biz/hyatt-regency-cincinnati-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","151 W 5th St","","","Cincinnati","45202","US","OH","151 W 5th St","Cincinnati, OH 45202",""
"Alaska","Anchorage","Hotel Captain Cook","https://s3-media3.fl.yelpcdn.com/bphoto/xLhFd_jWbPo7jNkG7bhWmg/o.jpg","https://www.yelp.com/biz/hotel-captain-cook-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","939 W 5th Ave","","","Anchorage","99501","US","AK","939 W 5th Ave","Anchorage, AK 99501",""
"","","Sheraton Anchorage Hotel & Spa","https://s3-media3.fl.yelpcdn.com/bphoto/SMi0qhro8zCLewTr4wsdVA/o.jpg","https://www.yelp.com/biz/sheraton-anchorage-hotel-and-spa-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","401 East 6th Ave","","","Anchorage","99501","US","AK","401 East 6th Ave","Anchorage, AK 99501",""
"","","Hilton Anchorage","https://s3-media3.fl.yelpcdn.com/bphoto/fP5-TmJ7YzUUnFJnL419KA/o.jpg","https://www.yelp.com/biz/hilton-anchorage-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","500 W 3rd Ave","","null","Anchorage","99501","US","AK","500 W 3rd Ave","Anchorage, AK 99501",""
"","","The Lakefront Anchorage","https://s3-media4.fl.yelpcdn.com/bphoto/cMv-hDFUWOl27BKaHWlKEw/o.jpg","https://www.yelp.com/biz/the-lakefront-anchorage-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","4800 Spenard Road","","","Anchorage","99517","US","AK","4800 Spenard Road","Anchorage, AK 99517",""
"","","Inlet Tower Hotel & Suites","https://s3-media1.fl.yelpcdn.com/bphoto/dQgEFwdAG5YtNdwhaSejLw/o.jpg","https://www.yelp.com/biz/inlet-tower-hotel-and-suites-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.0","1200 L St","","","Anchorage","99501","US","AK","1200 L St","Anchorage, AK 99501",""
"Texas","Plano","NYLO Plano at Legacy","https://s3-media3.fl.yelpcdn.com/bphoto/RQo_j23xYX5CyVlfEmachw/o.jpg","https://www.yelp.com/biz/nylo-plano-at-legacy-plano-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","8201 Preston Rd","","","Plano","75024","US","TX","8201 Preston Rd","Plano, TX 75024",""
"","","Le Méridien Dallas by the Galleria","https://s3-media3.fl.yelpcdn.com/bphoto/EbaspwTlNp7NHahHkIHIQw/o.jpg","https://www.yelp.com/biz/le-m%C3%A9ridien-dallas-by-the-galleria-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","13402 Noel Road","","","Dallas","75240","US","TX","13402 Noel Road","Dallas, TX 75240",""
"","","The Westin Dallas Park Central","https://s3-media4.fl.yelpcdn.com/bphoto/djZWpGg_SJLU_aqjLCSjaQ/o.jpg","https://www.yelp.com/biz/the-westin-dallas-park-central-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","12720 Merit Dr","","","Dallas","75251","US","TX","12720 Merit Dr","Dallas, TX 75251",""
"","","The Westin Galleria Dallas","https://s3-media2.fl.yelpcdn.com/bphoto/V7ZUFxI4g38M7hisNuL3tg/o.jpg","https://www.yelp.com/biz/the-westin-galleria-dallas-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","13340 Dallas Pkwy","","","Dallas","75240","US","TX","13340 Dallas Pkwy","Dallas, TX 75240",""
"","","Omni Dallas Hotel at Park West","https://s3-media3.fl.yelpcdn.com/bphoto/EPghv_73CyjPSpGNZ8ofsQ/o.jpg","https://www.yelp.com/biz/omni-dallas-hotel-at-park-west-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1590 Lyndon B Johnson Fwy","","","Dallas","75234","US","TX","1590 Lyndon B Johnson Fwy","Dallas, TX 75234",""
"Florida","Orlando","Gaylord Palms Resort & Convention Center","https://s3-media1.fl.yelpcdn.com/bphoto/RNP5vyBMvoPd1_y7jAXYzA/o.jpg","https://www.yelp.com/biz/gaylord-palms-resort-and-convention-center-kissimmee-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","6000 West Osceola Pkwy","","","Kissimmee","34746","US","FL","6000 West Osceola Pkwy","Kissimmee, FL 34746",""
"","","Universal's Cabana Bay Beach Resort","https://s3-media4.fl.yelpcdn.com/bphoto/BOM49fnQBq4Ke-O7p3j2RA/o.jpg","https://www.yelp.com/biz/universals-cabana-bay-beach-resort-orlando-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","6550 Adventure Way","","","Orlando","32819","US","FL","6550 Adventure Way","Orlando, FL 32819",""
"","","Orlando World Center Marriott","https://s3-media4.fl.yelpcdn.com/bphoto/iFbniPIK2MPeDz4OPk8JTw/o.jpg","https://www.yelp.com/biz/orlando-world-center-marriott-orlando-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","8701 World Center Dr","","","Orlando","32821","US","FL","8701 World Center Dr","Orlando, FL 32821",""
"","","Hyatt Regency Orlando","https://s3-media4.fl.yelpcdn.com/bphoto/kpmZ-PSxj7tbsPxkVDixTg/o.jpg","https://www.yelp.com/biz/hyatt-regency-orlando-orlando?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","9801 International Dr","","","Orlando","32819","US","FL","9801 International Dr","Orlando, FL 32819",""
"","","Caribe Royale Orlando","https://s3-media2.fl.yelpcdn.com/bphoto/J11839lcb7UGxarE48N9Jw/o.jpg","https://www.yelp.com/biz/caribe-royale-orlando-orlando?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","8101 World Center Dr","","","Orlando","32821","US","FL","8101 World Center Dr","Orlando, FL 32821",""
"North Carolina","Greensboro","Proximity Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/QeC5wB9Uj5rKkoiPZB64oA/o.jpg","https://www.yelp.com/biz/proximity-hotel-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","704 Green Valley Rd","","","Greensboro","27408","US","NC","704 Green Valley Rd","Greensboro, NC 27408",""
"","","Sheraton Greensboro at Four Season","https://s3-media2.fl.yelpcdn.com/bphoto/UvmwJv_ScveUkXpZkZjE8Q/o.jpg","https://www.yelp.com/biz/sheraton-greensboro-at-four-season-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","3121 West Gate City Blvd","","","Greensboro","27407","US","NC","3121 West Gate City Blvd","Greensboro, NC 27407",""
"","","O.Henry Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/_5KRAUTPo7WCQqsR0VeG8w/o.jpg","https://www.yelp.com/biz/o-henry-hotel-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","624 Green Valley Rd","","","Greensboro","27408","US","NC","624 Green Valley Rd","Greensboro, NC 27408",""
"","","Greensboro Marriott Downtown","https://s3-media1.fl.yelpcdn.com/bphoto/fEb7DHWstC53cY6-3DUm1Q/o.jpg","https://www.yelp.com/biz/greensboro-marriott-downtown-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","304 N Greene St","","","Greensboro","27401","US","NC","304 N Greene St","Greensboro, NC 27401",""
"","","Greensboro-High Point Marriott Airport","https://s3-media2.fl.yelpcdn.com/bphoto/qrp8hn-jqBP5RGhcuyDPaQ/o.jpg","https://www.yelp.com/biz/greensboro-high-point-marriott-airport-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","One Marriott Dr","","","Greensboro","27409","US","NC","One Marriott Dr","Greensboro, NC 27409",""
"Nebraska","Lincoln","The Lincoln Marriott Cornhusker","https://s3-media2.fl.yelpcdn.com/bphoto/wobZlVb8woFCU3qyybvxhA/o.jpg","https://www.yelp.com/biz/the-lincoln-marriott-cornhusker-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","333 S 13th St","","","Lincoln","68508","US","NE","333 S 13th St","Lincoln, NE 68508",""
"","","Embassy Suites Lincoln","https://s3-media4.fl.yelpcdn.com/bphoto/1fGuQfOBUC5Ftzi--OzsvA/o.jpg","https://www.yelp.com/biz/embassy-suites-lincoln-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1040 P St","","","Lincoln","68508","US","NE","1040 P St","Lincoln, NE 68508",""
"","","Cloverleaf Suites - Lincoln","https://s3-media2.fl.yelpcdn.com/bphoto/3tpGK82qqX0tkOh7qdHObg/o.jpg","https://www.yelp.com/biz/cloverleaf-suites-lincoln-lincoln-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","200 S 68th Street Pl","","","Lincoln","68510","US","NE","200 S 68th Street Pl","Lincoln, NE 68510",""
"","","Graduate Lincoln","https://s3-media4.fl.yelpcdn.com/bphoto/ses-G9psE5GFk-FqytM3WA/o.jpg","https://www.yelp.com/biz/graduate-lincoln-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","141 N 9th St","","null","Lincoln","68508","US","NE","141 N 9th St","Lincoln, NE 68508",""
"","","Courtyard Lincoln Downtown/Haymarket","https://s3-media2.fl.yelpcdn.com/bphoto/KnOP2ZOmMKLZF2x9wDH_4A/o.jpg","https://www.yelp.com/biz/courtyard-lincoln-downtown-haymarket-lincoln?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","808 R St","","","Lincoln","68508","US","NE","808 R St","Lincoln, NE 68508",""
"California","Irvine","Hilton Anaheim Hotel","https://s3-media1.fl.yelpcdn.com/bphoto/4VmBzWIo7BwdiyE4d9l6YA/o.jpg","https://www.yelp.com/biz/hilton-anaheim-hotel-anaheim-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.0","777 W Convention Way","","","Anaheim","92802","US","CA","777 W Convention Way","Anaheim, CA 92802",""
"","","Disney's Grand Californian Hotel & Spa","https://s3-media2.fl.yelpcdn.com/bphoto/P2Hd0njUvHBAgEMprOFirQ/o.jpg","https://www.yelp.com/biz/disneys-grand-californian-hotel-and-spa-anaheim-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1600 Disneyland Dr","null","","Anaheim","92802","US","CA","1600 Disneyland Dr","Anaheim, CA 92802",""
"","","Disneyland Hotel","https://s3-media4.fl.yelpcdn.com/bphoto/FhZjnLbYn-RITcwVbOKX8g/o.jpg","https://www.yelp.com/biz/disneyland-hotel-anaheim?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1150 W Magic Way","","","Anaheim","92802","US","CA","1150 W Magic Way","Anaheim, CA 92802",""
"","","The Resort At Pelican Hill","https://s3-media3.fl.yelpcdn.com/bphoto/Y_n_XqFWvwniuvvz53wYGw/o.jpg","https://www.yelp.com/biz/the-resort-at-pelican-hill-newport-coast-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.0","22701 S Pelican Hill Rd","","","Newport Coast","92657","US","CA","22701 S Pelican Hill Rd","Newport Coast, CA 92657",""
"","","Montage Laguna Beach","https://s3-media4.fl.yelpcdn.com/bphoto/KHHNM7_uf5l9DJmy9PxzGQ/o.jpg","https://www.yelp.com/biz/montage-laguna-beach-laguna-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","4.5","30801 S Coast Hwy","","","Laguna Beach","92651","US","CA","30801 S Coast Hwy","Laguna Beach, CA 92651",""
"New Jersey","Newark","DoubleTree By Hilton Hotel Newark Airport","https://s3-media3.fl.yelpcdn.com/bphoto/bKAlfn6J9Q1qwqK1LD39Dw/o.jpg","https://www.yelp.com/biz/doubletree-by-hilton-hotel-newark-airport-newark?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","128 Frontage Rd","","","Newark","07114","US","NJ","128 Frontage Rd","Newark, NJ 07114",""
"","","Newark Liberty International Airport Marriott","https://s3-media3.fl.yelpcdn.com/bphoto/IJ6aJvsfOGpx_As-CBTy3w/o.jpg","https://www.yelp.com/biz/newark-liberty-international-airport-marriott-newark-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","3.5","1 Hotel Rd","","","Newark","07114","US","NJ","1 Hotel Rd","Newark, NJ 07114",""
"","","Hilton Meadowlands","https://s3-media4.fl.yelpcdn.com/bphoto/QzW9Cydenolaf2jm3oMRyQ/o.jpg","https://www.yelp.com/biz/hilton-meadowlands-east-rutherford?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw","2.5","2 Meadowlands Plz","","","East Rutherford","07073","US","NJ","2 Meadowlands Plz","East Rutherford, NJ 07073",""
